Anio,Region,Comuna,Especie,Superficie (ha),Numero de arboles
2023,Región de Valparaíso,Calle Larga,Duraznero Consumo Fresco,2.2,2200
2023,Región de Valparaíso,Calle Larga,Duraznero Tipo Conservero,268.54,171653
2023,Región de Valparaíso,Calle Larga,Mandarino,23.75,27064
2023,Región de Valparaíso,Calle Larga,Naranjo,29.9,29700
2023,Región de Valparaíso,Calle Larga,Nectarino,6.029999999999999,5761
2023,Región de Valparaíso,Calle Larga,Nogal,494.35999999999996,137113
2023,Región de Valparaíso,Calle Larga,Olivo,1.75,700
2023,Región de Valparaíso,Calle Larga,Palto,8.579999999999998,10007
2023,Región de Valparaíso,Calle Larga,Vid de Mesa,942.27,1219435
2023,Región de Valparaíso,Cartagena,Arándano Americano,1.44,7200
2023,Región de Valparaíso,Cartagena,Limonero,10.299999999999999,5497
2023,Región de Valparaíso,Cartagena,Palto,6.1000000000000005,2158
2023,Región de Valparaíso,Casablanca,Almendro,26.75,14299
2023,Región de Valparaíso,Casablanca,Arándano Americano,22.599999999999998,90221
2023,Región de Valparaíso,Casablanca,Cerezo,18.270000000000003,20731
2023,Región de Valparaíso,Casablanca,Ciruelo Europeo,22.6,15065
2023,Región de Valparaíso,Casablanca,Manzano Rojo,116.15999999999998,168014
2023,Región de Valparaíso,Casablanca,Manzano Verde,23.569999999999997,47328
2023,Región de Valparaíso,Casablanca,Membrillo,16.630000000000003,15513
2023,Región de Valparaíso,Casablanca,Nogal,222.63,62394
2023,Región de Valparaíso,Casablanca,Olivo,73.81,52037
2023,Región de Valparaíso,Casablanca,Peral,23.5,15556
2023,Región de Valparaíso,Catemu,Almendro,1.25,563
2023,Región de Valparaíso,Catemu,Cerezo,112.55,122776
2023,Región de Valparaíso,Catemu,Ciruelo Europeo,13.64,7794
2023,Región de Valparaíso,Catemu,Damasco,0.02,17
2023,Región de Valparaíso,Catemu,Duraznero Consumo Fresco,0.23,164
2023,Región de Valparaíso,Catemu,Duraznero Tipo Conservero,0.75,549
2023,Región de Valparaíso,Catemu,Higuera,0.39,442
2023,Región de Valparaíso,Catemu,Kiwi,2.0,1481
2023,Región de Valparaíso,Catemu,Lima,0.73,973
2023,Región de Valparaíso,Catemu,Limonero,18.8,11532
2023,Región de Valparaíso,Catemu,Mandarino,16.97,16414
2023,Región de Valparaíso,Catemu,Naranjo,14.84,13558
2023,Región de Valparaíso,Catemu,Nectarino,0.63,479
2023,Región de Valparaíso,Catemu,Nogal,410.39000000000004,109272
2023,Región de Valparaíso,Catemu,Olivo,23.7,13590
2023,Región de Valparaíso,Catemu,Palto,571.3699999999999,486638
2023,Región de Valparaíso,Catemu,Pomelo,0.15,167
2023,Región de Valparaíso,Catemu,Tuna,4.45,4900
2023,Región de Valparaíso,Catemu,Vid de Mesa,417.58000000000004,509818
2023,Región de Valparaíso,Hijuelas,Almendro,69.21000000000001,31422
2023,Región de Valparaíso,Hijuelas,Caqui,3.8,2536
2023,Región de Valparaíso,Hijuelas,Cerezo,46.040000000000006,48621
2023,Región de Valparaíso,Hijuelas,Chirimoyo,0.13,160
2023,Región de Valparaíso,Hijuelas,Duraznero Tipo Conservero,0.42,263
2023,Región de Valparaíso,Hijuelas,Feijoa,1.12,1850
2023,Región de Valparaíso,Hijuelas,Kiwi,25.07,22266
2023,Región de Valparaíso,Hijuelas,Kiwi Gold o Kiwi Amarillo,11.82,14771
2023,Región de Valparaíso,Hijuelas,Limonero,102.24,60880
2023,Región de Valparaíso,Hijuelas,Mandarino,74.21000000000001,58342
2023,Región de Valparaíso,Hijuelas,Naranjo,137.88,143438
2023,Región de Valparaíso,Hijuelas,Nectarino,6.65,6968
2023,Región de Valparaíso,Hijuelas,Nispero,10.1,3365
2023,Región de Valparaíso,Hijuelas,Nogal,186.93,78785
2023,Región de Valparaíso,Hijuelas,Palto,2403.25,1498455
2023,Región de Valparaíso,Hijuelas,Pistacho,2.06,1072
2023,Región de Valparaíso,Hijuelas,Pomelo,15.9,13137
2023,Región de Valparaíso,Hijuelas,Tuna,2.92,14600
2023,Región de Valparaíso,La Cruz,Almendro,0.24,137
2023,Región de Valparaíso,La Cruz,Cerezo,10.669999999999998,11592
2023,Región de Valparaíso,La Cruz,Chirimoyo,18.929999999999996,9976
2023,Región de Valparaíso,La Cruz,Duraznero Consumo Fresco,0.06,30
2023,Región de Valparaíso,La Cruz,Lima,0.96,858
2023,Región de Valparaíso,La Cruz,Limonero,66.36999999999999,48248
2023,Región de Valparaíso,La Cruz,Lúcumo,1.4100000000000001,528
2023,Región de Valparaíso,La Cruz,Mandarino,52.61999999999999,56503
2023,Región de Valparaíso,La Cruz,Naranjo,83.16999999999999,111336
2023,Región de Valparaíso,La Cruz,Nispero,0.02,17
2023,Región de Valparaíso,La Cruz,Nogal,2.0199999999999996,1450
2023,Región de Valparaíso,La Cruz,Nuez de Macadamia,0.74,300
2023,Región de Valparaíso,La Cruz,Olivo,0.43,266
2023,Región de Valparaíso,La Cruz,Palto,1621.43,920408
2023,Región de Valparaíso,La Ligua,Almendro,19.4,10776
2023,Región de Valparaíso,La Ligua,Chirimoyo,5.27,2798
2023,Región de Valparaíso,La Ligua,Granado,3.1799999999999997,2650
2023,Región de Valparaíso,La Ligua,Limonero,361.61,262229
2023,Región de Valparaíso,La Ligua,Lúcumo,21.59,16640
2023,Región de Valparaíso,La Ligua,Mandarino,28.45,31611
2023,Región de Valparaíso,La Ligua,Naranjo,14.42,8010
2023,Región de Valparaíso,La Ligua,Nispero,4.79,1916
2023,Región de Valparaíso,La Ligua,Nogal,0.7,194
2023,Región de Valparaíso,La Ligua,Olivo,1.58,632
2023,Región de Valparaíso,La Ligua,Palto,1173.55,692814
2023,Región de Valparaíso,La Ligua,Papayo,7.26,29040
2023,Región de Valparaíso,La Ligua,Pistacho,14.93,9952
2023,Región de Valparaíso,La Ligua,Tuna,16.990000000000002,15903
2023,Región de Valparaíso,Limache,Almendro,60.85,25879
2023,Región de Valparaíso,Limache,Caqui,6.3999999999999995,3792
2023,Región de Valparaíso,Limache,Cerezo,13.889999999999999,13446
2023,Región de Valparaíso,Limache,Chirimoyo,1.4,288
2023,Región de Valparaíso,Limache,Kiwi,1.8,2221
2023,Región de Valparaíso,Limache,Lima,0.4,267
2023,Región de Valparaíso,Limache,Limonero,226.42999999999998,140056
2023,Región de Valparaíso,Limache,Lúcumo,1.8800000000000001,673
2023,Región de Valparaíso,Limache,Mandarino,23.91,24967
2023,Región de Valparaíso,Limache,Naranjo,68.28999999999999,80604
2023,Región de Valparaíso,Limache,Nogal,111.84999999999998,37499
2023,Región de Valparaíso,Limache,Olivo,1.2,500
2023,Región de Valparaíso,Limache,Palto,258.19,235284
2023,Región de Valparaíso,Limache,Pomelo,0.4,267
2023,Región de Valparaíso,Limache,Tuna,0.25,2500
2023,Región de Valparaíso,Limache,Vid de Mesa,9.0,9425
2023,Región de Valparaíso,Llaillay,Almendro,71.92,33704
2023,Región de Valparaíso,Llaillay,Arándano Americano,3.08,22800
2023,Región de Valparaíso,Llaillay,Ciruelo Europeo,71.88,40224
2023,Región de Valparaíso,Llaillay,Ciruelo Japonés,6.55,3275
2023,Región de Valparaíso,Llaillay,Damasco,31.72,15707
2023,Región de Valparaíso,Llaillay,Duraznero Consumo Fresco,68.61,56275
2023,Región de Valparaíso,Llaillay,Duraznero Tipo Conservero,3.96,2886
2023,Región de Valparaíso,Llaillay,Lima,0.03,20
2023,Región de Valparaíso,Llaillay,Limonero,11.04,6371
2023,Región de Valparaíso,Llaillay,Mandarino,743.7600000000001,641027
2023,Región de Valparaíso,Llaillay,Naranjo,61.88999999999999,61266
2023,Región de Valparaíso,Llaillay,Nectarino,44.82,37533
2023,Región de Valparaíso,Llaillay,Nogal,323.97999999999996,102476
2023,Región de Valparaíso,Llaillay,Olivo,27.37,4983
2023,Región de Valparaíso,Llaillay,Palto,1963.15,2171924
2023,Región de Valparaíso,Llaillay,Peral,7.1,3944
2023,Región de Valparaíso,Llaillay,Tuna,3.05,3389
2023,Región de Valparaíso,Llaillay,Vid de Mesa,330.16,402348
2023,Región de Valparaíso,Los Andes,Cerezo,3.5,4375
2023,Región de Valparaíso,Los Andes,Duraznero Tipo Conservero,86.34,67954
2023,Región de Valparaíso,Los Andes,Mandarino,38.699999999999996,37557
2023,Región de Valparaíso,Los Andes,Nectarino,16.619999999999997,9494
2023,Región de Valparaíso,Los Andes,Nogal,304.66999999999996,66453
2023,Región de Valparaíso,Los Andes,Olivo,0.15,125
2023,Región de Valparaíso,Los Andes,Palto,27.0,33429
2023,Región de Valparaíso,Los Andes,Vid de Mesa,407.19,540856
2023,Región de Valparaíso,Nogales,Almendro,117.28,45705
2023,Región de Valparaíso,Nogales,Arándano Americano,27.97,230458
2023,Región de Valparaíso,Nogales,Cerezo,67.75999999999999,78544
2023,Región de Valparaíso,Nogales,Duraznero Tipo Conservero,1.14,232
2023,Región de Valparaíso,Nogales,Lima,0.28,157
2023,Región de Valparaíso,Nogales,Limonero,194.0,125724
2023,Región de Valparaíso,Nogales,Mandarino,153.86,142607
2023,Región de Valparaíso,Nogales,Membrillo,1.1,816
2023,Región de Valparaíso,Nogales,Naranjo,269.95,240535
2023,Región de Valparaíso,Nogales,Nectarino,0.5,118
2023,Región de Valparaíso,Nogales,Nogal,616.51,169189
2023,Región de Valparaíso,Nogales,Nuez de Macadamia,0.16,106
2023,Región de Valparaíso,Nogales,Olivo,22.62,26800
2023,Región de Valparaíso,Nogales,Palto,1074.68,691266
2023,Región de Valparaíso,Nogales,Pomelo,9.16,7110
2023,Región de Valparaíso,Nogales,Tuna,1.0,1660
2023,Región de Valparaíso,Olmué,Almendro,8.23,3236
2023,Región de Valparaíso,Olmué,Caqui,9.35,5343
2023,Región de Valparaíso,Olmué,Cerezo,19.48,20731
2023,Región de Valparaíso,Olmué,Kiwi,24.1,22224
2023,Región de Valparaíso,Olmué,Kiwi Gold o Kiwi Amarillo,13.93,16744
2023,Región de Valparaíso,Olmué,Lima,0.85,1383
2023,Región de Valparaíso,Olmué,Limonero,89.86,63261
2023,Región de Valparaíso,Olmué,Mandarino,24.230000000000004,18751
2023,Región de Valparaíso,Olmué,Naranjo,23.560000000000002,24670
2023,Región de Valparaíso,Olmué,Nogal,2.7,693
2023,Región de Valparaíso,Olmué,Olivo,14.160000000000002,8384
2023,Región de Valparaíso,Olmué,Palto,36.419999999999995,18636
2023,Región de Valparaíso,Panquehue,Almendro,10.28,6031
2023,Región de Valparaíso,Panquehue,Cerezo,9.370000000000001,6940
2023,Región de Valparaíso,Panquehue,Damasco,2.72,1700
2023,Región de Valparaíso,Panquehue,Duraznero Tipo Conservero,24.27,18118
2023,Región de Valparaíso,Panquehue,Lima,1.0,1111
2023,Región de Valparaíso,Panquehue,Limonero,23.65,16274
2023,Región de Valparaíso,Panquehue,Mandarino,533.24,494424
2023,Región de Valparaíso,Panquehue,Naranjo,16.169999999999998,11566
2023,Región de Valparaíso,Panquehue,Nogal,124.91000000000001,32369
2023,Región de Valparaíso,Panquehue,Palto,2053.78,1771161
2023,Región de Valparaíso,Panquehue,Vid de Mesa,209.78000000000003,264051
2023,Región de Valparaíso,Papudo,Limonero,1.68,1167
2023,Región de Valparaíso,Papudo,Nogal,0.83,377
2023,Región de Valparaíso,Papudo,Olivo,4.300000000000001,2249
2023,Región de Valparaíso,Papudo,Palto,0.7,232
2023,Región de Valparaíso,Papudo,Tuna,9.0,11251
2023,Región de Valparaíso,Petorca,Almendro,30.73,11215
2023,Región de Valparaíso,Petorca,Arándano Americano,7.200000000000001,37744
2023,Región de Valparaíso,Petorca,Limonero,200.83,125344
2023,Región de Valparaíso,Petorca,Mandarino,195.35000000000002,164844
2023,Región de Valparaíso,Petorca,Naranjo,40.78,43192
2023,Región de Valparaíso,Petorca,Nogal,307.81000000000006,61194
2023,Región de Valparaíso,Petorca,Olivo,14.950000000000001,7924
2023,Región de Valparaíso,Petorca,Palto,517.1800000000001,356065
2023,Región de Valparaíso,Petorca,Tuna,4.08,8688
2023,Región de Valparaíso,Puchuncaví,Lima,1.38,1000
2023,Región de Valparaíso,Puchuncaví,Limonero,23.379999999999995,17568
2023,Región de Valparaíso,Puchuncaví,Lúcumo,1.0,279
2023,Región de Valparaíso,Puchuncaví,Mandarino,4.21,3062
2023,Región de Valparaíso,Puchuncaví,Naranjo,6.57,6056
2023,Región de Valparaíso,Puchuncaví,Nogal,9.37,3003
2023,Región de Valparaíso,Puchuncaví,Olivo,10.349999999999998,7533
2023,Región de Valparaíso,Puchuncaví,Palto,25.77,12416
2023,Región de Valparaíso,Puchuncaví,Papayo,3.96,1649
2023,Región de Valparaíso,Puchuncaví,Pomelo,0.31,230
2023,Región de Valparaíso,Puchuncaví,Tuna,0.55,350
2023,Región de Valparaíso,Putaendo,Almendro,85.87999999999998,35436
2023,Región de Valparaíso,Putaendo,Arándano Americano,17.830000000000002,185729
2023,Región de Valparaíso,Putaendo,Cerezo,10.71,13388
2023,Región de Valparaíso,Putaendo,Damasco,112.32,49845
2023,Región de Valparaíso,Putaendo,Duraznero Consumo Fresco,5.99,4076
2023,Región de Valparaíso,Putaendo,Duraznero Tipo Conservero,487.38,329931
2023,Región de Valparaíso,Putaendo,Higuera,22.870000000000005,21320
2023,Región de Valparaíso,Putaendo,Limonero,5.15,3464
2023,Región de Valparaíso,Putaendo,Mandarino,55.75,49267
2023,Región de Valparaíso,Putaendo,Naranjo,0.89,446
2023,Región de Valparaíso,Putaendo,Nectarino,3.04,1920
2023,Región de Valparaíso,Putaendo,Nogal,736.41,204959
2023,Región de Valparaíso,Putaendo,Olivo,10.93,4985
2023,Región de Valparaíso,Putaendo,Palto,1.6,1144
2023,Región de Valparaíso,Putaendo,Tuna,7.4,7591
2023,Región de Valparaíso,Putaendo,Vid de Mesa,217.16,334754
2023,Región de Valparaíso,Quillota,Arándano Americano,44.55,367102
2023,Región de Valparaíso,Quillota,Cerezo,40.150000000000006,41555
2023,Región de Valparaíso,Quillota,Chirimoyo,8.0,4192
2023,Región de Valparaíso,Quillota,Kiwi,4.859999999999999,4328
2023,Región de Valparaíso,Quillota,Kiwi Gold o Kiwi Amarillo,16.06,12848
2023,Región de Valparaíso,Quillota,Lima,1.75,847
2023,Región de Valparaíso,Quillota,Limonero,408.65,289740
2023,Región de Valparaíso,Quillota,Lúcumo,3.84,2513
2023,Región de Valparaíso,Quillota,Mandarino,43.59,41927
2023,Región de Valparaíso,Quillota,Naranjo,227.45999999999998,251611
2023,Región de Valparaíso,Quillota,Nispero,6.370000000000001,5930
2023,Región de Valparaíso,Quillota,Nogal,110.47999999999998,35844
2023,Región de Valparaíso,Quillota,Olivo,17.650000000000002,18781
2023,Región de Valparaíso,Quillota,Palto,1754.77,1005507
2023,Región de Valparaíso,Quillota,Pomelo,17.1,11350
2023,Región de Valparaíso,Quilpué,Duraznero Tipo Conservero,0.84,300
2023,Región de Valparaíso,Quilpué,Nogal,14.87,4311
2023,Región de Valparaíso,Quilpué,Olivo,66.74,27806
2023,Región de Valparaíso,Quilpué,Palto,7.670000000000001,4705
2023,Región de Valparaíso,Quilpué,Tuna,4.18,4180
2023,Región de Valparaíso,Quintero,Limonero,4.92,3280
2023,Región de Valparaíso,Rinconada,Duraznero Tipo Conservero,62.38999999999999,33291
2023,Región de Valparaíso,Rinconada,Limonero,0.3,150
2023,Región de Valparaíso,Rinconada,Mandarino,26.06,26060
2023,Región de Valparaíso,Rinconada,Nectarino,4.7,4273
2023,Región de Valparaíso,Rinconada,Nogal,454.5800000000001,109959
2023,Región de Valparaíso,Rinconada,Palto,21.310000000000002,15052
2023,Región de Valparaíso,Rinconada,Vid de Mesa,809.1399999999999,1098710
2023,Región de Valparaíso,San Antonio,Almendro,176.43,101041
2023,Región de Valparaíso,San Antonio,Cerezo,43.55,43550
2023,Región de Valparaíso,San Antonio,Limonero,100.05,69307
2023,Región de Valparaíso,San Antonio,Naranjo,58.88999999999999,66843
2023,Región de Valparaíso,San Antonio,Nogal,334.90999999999997,107659
2023,Región de Valparaíso,San Antonio,Olivo,230.71,128169
2023,Región de Valparaíso,San Antonio,Palto,663.7,477129
2023,Región de Valparaíso,San Esteban,Cerezo,1.6,2000
2023,Región de Valparaíso,San Esteban,Ciruelo Europeo,18.0,12857
2023,Región de Valparaíso,San Esteban,Damasco,5.12,2478
2023,Región de Valparaíso,San Esteban,Duraznero Consumo Fresco,17.45,12784
2023,Región de Valparaíso,San Esteban,Duraznero Tipo Conservero,202.72,113837
2023,Región de Valparaíso,San Esteban,Kumquat,8.5,6664
2023,Región de Valparaíso,San Esteban,Lima,0.1,56
2023,Región de Valparaíso,San Esteban,Limonero,4.800000000000001,2666
2023,Región de Valparaíso,San Esteban,Mandarino,82.45,83757
2023,Región de Valparaíso,San Esteban,Naranjo,7.55,9933
2023,Región de Valparaíso,San Esteban,Nectarino,39.27,33602
2023,Región de Valparaíso,San Esteban,Nogal,408.13,100155
2023,Región de Valparaíso,San Esteban,Olivo,32.75,9726
2023,Región de Valparaíso,San Esteban,Palto,65.2,67586
2023,Región de Valparaíso,San Esteban,Vid de Mesa,1533.13,2010407
2023,Región de Valparaíso,San Felipe,Almendro,5.609999999999999,2925
2023,Región de Valparaíso,San Felipe,Ciruelo Japonés,15.26,12625
2023,Región de Valparaíso,San Felipe,Damasco,21.480000000000004,11751
2023,Región de Valparaíso,San Felipe,Duraznero Consumo Fresco,41.83,32744
2023,Región de Valparaíso,San Felipe,Duraznero Tipo Conservero,318.91,221614
2023,Región de Valparaíso,San Felipe,Higuera,1.63,684
2023,Región de Valparaíso,San Felipe,Limonero,1.9,1493
2023,Región de Valparaíso,San Felipe,Mandarino,215.87999999999997,139951
2023,Región de Valparaíso,San Felipe,Naranjo,14.75,14926
2023,Región de Valparaíso,San Felipe,Nectarino,66.91,55857
2023,Región de Valparaíso,San Felipe,Nogal,506.77000000000004,153620
2023,Región de Valparaíso,San Felipe,Palto,303.4700000000001,228567
2023,Región de Valparaíso,San Felipe,Pecana,1.92,274
2023,Región de Valparaíso,San Felipe,Peral,5.96,12626
2023,Región de Valparaíso,San Felipe,Pistacho,0.7,389
2023,Región de Valparaíso,San Felipe,Tuna,21.08,46207
2023,Región de Valparaíso,San Felipe,Vid de Mesa,1749.61,2270613
2023,Región de Valparaíso,Santa María,Almendro,0.78,115
2023,Región de Valparaíso,Santa María,Cerezo,1.02,680
2023,Región de Valparaíso,Santa María,Ciruelo Europeo,3.88,4391
2023,Región de Valparaíso,Santa María,Ciruelo Japonés,22.229999999999997,14521
2023,Región de Valparaíso,Santa María,Damasco,3.4799999999999995,3082
2023,Región de Valparaíso,Santa María,Duraznero Consumo Fresco,72.08,49233
2023,Región de Valparaíso,Santa María,Duraznero Tipo Conservero,93.79,68146
2023,Región de Valparaíso,Santa María,Higuera,2.52,551
2023,Región de Valparaíso,Santa María,Mandarino,157.22000000000003,124593
2023,Región de Valparaíso,Santa María,Naranjo,12.0,9232
2023,Región de Valparaíso,Santa María,Nectarino,81.85999999999999,70114
2023,Región de Valparaíso,Santa María,Nogal,313.14,80462
2023,Región de Valparaíso,Santa María,Olivo,113.77999999999997,31601
